,hotel_id,hotel_name,session_id,text,source,timestamp,turns,duration,initiator,msg_id,len,has_q
72996,3ed55bee-c835-4a8f-a7f3-ec07d771d27e,Dream Downtown,72da7c0b-c9c4-4341-8b76-81696f4386ca,"Thank you, looking forward to it!",guest,2018-01-19 15:33:48.000000,1,0:00:00,guest,1,33,False
610360,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,95532a38-235f-4fb8-b3fe-4185f68909fb,Register car for parking. Texas DV48180,guest,2017-06-30 02:19:08.000000,10,"2 days, 11:26:37.581000",guest,1,39,False
566565,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,59a3c8d4-c2eb-4f44-9d72-659d92c9c5ec,I don’t think so unless it went into spam :blush:,guest,2017-11-03 19:44:49.000000,12,0:45:12.607000,guest,4,49,False
624080,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,a90f331a-8bf3-4fa0-beae-3d8e7efb6788,Around 3pm on Saturday,guest,2017-04-06 16:05:22.000000,48,"4 days, 22:22:30.878000",guest,1,22,False
602719,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,8a6e28e5-6771-40fc-977d-90f83c2ccc23,And also a large FiJI water :heart:,guest,2016-11-25 15:15:11.000000,27,"3 days, 10:44:01",guest,7,35,False
842591,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,4f6b86cd-dc1c-41ff-bdc9-797b1ab5524b,Have a good night.,guest,2017-01-12 05:14:29.000000,50,"16 days, 18:07:29.544000",hotel,33,18,False
157497,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,b7dd681a-39f4-4595-9139-a23d0b6b95fc,Y is 203 outside there room waiting for it,guest,2017-06-02 21:25:17.000000,306,"233 days, 5:00:20.493000",hotel,96,42,False
706609,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,68ceaced-10a0-424e-a213-1fbf6d3e1890,Awesome . 802 is ready,guest,2017-12-30 17:00:06.000000,1172,"262 days, 7:44:32.991000",hotel,994,22,False
142634,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,c95a51b1-0a7e-495b-bd74-de383da58114,"I am enjoying it, thank you. I'm fine right now",guest,2017-06-17 20:06:34.000000,2,0:00:18.908000,guest,1,47,False
299095,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,73f78bed-809f-4fd7-b424-237568b526b3,"Thank you, we are so excited about this weekend!",guest,2017-02-02 16:21:08.000000,1,0:00:00,guest,1,48,False
136878,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,436bb9d4-445a-426b-9faf-bd32a2ba9541,text is fine. anytime.,guest,2017-11-16 01:06:40.000000,4,0:50:15.881000,guest,3,22,False
853087,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,9cd92d2b-0e61-4f40-8b90-0f82816f1c07,Happy New Years to you as well!,guest,2017-01-01 20:58:49.000000,17,"2 days, 10:20:31.280000",hotel,17,31,False
632953,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,b4f11591-a07c-4665-8c7c-e2bb447f7431,All done! Have a nice day!!,guest,2017-03-12 22:18:11.000000,18,0:37:06.064000,guest,17,27,False
718265,14de0ece-1dfd-4d86-9499-c8eb6dfe4992,The Iron Horse Hotel,7578c7bf-6fc0-4640-9357-b6290ffce0f7,Sorry my phone crashed. All good thanx,guest,2017-07-19 19:47:39.000000,3,0:05:06,guest,1,38,False
309797,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,da2e195d-c66e-4f64-b66c-ec605349c5dd,Sorry. Wrong text!  :),guest,2017-03-19 00:11:59.000000,13,"69 days, 19:26:35",guest,12,22,False
742595,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,0dcc908e-a25a-48aa-a4b2-3978041379db,"Just fine, thanks!",guest,2017-09-19 00:11:22.000000,17,"106 days, 18:58:45.858000",guest,1,18,False
509837,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,1d139715-d8af-4ec9-91b1-12885c8c363c,Got it. Thank you,guest,2017-08-04 21:19:51.000000,17,"2 days, 2:40:43.274000",guest,16,17,False
700246,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,451665fb-3b99-4606-b45b-7e5226acd0c8,That was for Tim,guest,2017-08-30 17:52:20.000000,6246,"665 days, 2:05:52.142000",hotel,4600,16,False
638083,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,bb6e5f4b-fdf7-47cf-b435-dd417483c6fb,12:30 is great.  thanks,guest,2018-01-23 06:30:24.000000,9,"2 days, 15:27:46.552000",hotel,8,23,False
346447,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,e750e386-e698-4346-8ca2-f2fc4574e423,I will get what I paid for,guest,2017-05-27 13:46:44.000000,19,"2 days, 21:14:46.979000",guest,8,26,False
734570,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,9e7028eb-3866-4b7b-95d4-89a6787a06ef,I left my keys in the room - thank you.,guest,2017-11-08 15:39:32.000000,3,0:24:14.988000,guest,1,39,False
211938,1d75d803-3c3d-4a0e-86bd-abaa6210ba06,Hotel Theodore,f1e01d5b-427f-4310-b658-2a7503b6a2c9,No thank you.... I'll be down in a few,guest,2017-12-17 16:30:45.000000,4,0:02:12.231000,guest,3,38,False
196084,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,fa999b30-62b6-4310-9f2e-cf07dd52bf41,All good. Thanks.,guest,2016-10-05 19:21:46.000000,3,"2 days, 5:11:50",guest,3,17,False
524204,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,2f67aeb6-0eb8-40f4-bce6-766c77e9ba90,Just submitted it again,guest,2017-09-10 20:01:01.000000,14,"77 days, 16:30:55.984000",hotel,4,23,False
733350,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,856d4893-7882-4121-96bd-8919d738ea80,Hi! Is there a gym in the hotel,guest,2017-11-03 22:26:06.000000,6,"1 day, 16:36:46.158000",guest,1,31,False
18717,605e51a3-30ad-4634-b564-924a99fd1e33,Casa 1810,022e7b44-46be-49e8-978e-499c5cfd93b9,8:00 or after for each night. Thx,guest,2016-09-30 18:37:07.000000,64,"600 days, 23:26:43.440000",hotel,24,33,False
621750,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,a5e0bbca-20a5-4bcd-b2cf-da7c7a5f86cd,That's weird that u can't find it...,guest,2017-06-10 18:45:40.000000,12,0:20:09.116000,hotel,4,36,False
636750,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,b99cfd0d-4137-4995-baff-67bac961778d,", if that helps.",guest,2016-11-25 02:41:59.000000,22,"5 days, 7:51:11",guest,10,16,False
752687,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,47db8659-09be-41d1-ae5b-14e13afa0388,We are doing great.   Thanks.,guest,2016-12-10 23:56:51.000000,2,0:00:24.462000,guest,1,29,False
615371,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,9c3da711-1545-41df-936e-0cf75c209495,Why thank you.  I was hoping noon or 1,guest,2017-08-18 14:01:13.000000,19,7:24:37.419000,hotel,15,38,False
182171,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,8d6cb544-7ee7-4bb7-80f3-6867ad16317b,I cancelled my reservation!,guest,2017-10-26 16:39:42.000000,3,0:13:50,guest,1,27,False
471032,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,b4e97fe7-34d5-4f71-aab3-0bc3f31b4552,We have a late checkout at 3pm,guest,2016-12-24 16:10:45.000000,5,"1 day, 19:51:13",hotel,5,30,False
185645,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,a83db217-067c-41fb-a269-77b0e8ee90f3,"Everything is perfect, thank you!",guest,2016-11-19 16:01:20.000000,2,0:01:08.930000,guest,1,33,False
106648,1b810dbe-809a-4baa-827f-26e834e2d30e,Gild Hall - A Thompson Hotel,734a801f-2751-4e7f-9f7b-6a52a8b640b9,What are your pet fees,guest,2017-09-23 13:26:07.000000,10,23:45:05,guest,6,22,False
65913,ae126d7b-9fd3-40d1-93b7-26b9d683b08b,Domaine Madeleine Bed and Breakfast,4a82c142-212f-4b17-bb6e-41544e45744e,Thanks again! :),guest,2017-11-05 01:15:05.000000,9,15:52:44.578000,guest,6,16,False
611258,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,968f122b-54de-4402-8355-76c00a13fed7,We are out and about,guest,2017-07-15 17:51:58.000000,46,"6 days, 5:28:44.220000",guest,28,20,False
700137,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,451665fb-3b99-4606-b45b-7e5226acd0c8,5[PHONE-NUMBER] 1902 2001 3801 done,guest,2017-08-17 17:16:27.000000,6246,"665 days, 2:05:52.142000",hotel,4491,35,False
6979,623a20e0-71c9-4326-8d4d-9de13f7daf57,ADGE,d0aed834-a5cb-41fd-affb-d8195e4a0f7d,Thank you. Much appreciated,guest,2016-11-06 23:06:05.000000,10,"1 day, 23:55:11.108000",guest,3,27,False
116768,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",9a82e62d-1184-43bc-9480-4a6a1dd9fe95,Good morning! Arrival time around noon,guest,2017-03-11 16:01:32.000000,2,4:40:08.449000,guest,1,38,False
833052,645de31c-fc84-4aa7-982d-8974b2db442c,TrustYou,d9f6e576-9106-4549-a86d-08791e009e2c,"<a href=""javascript:https://"">dfgdfg</a>",guest,2016-07-16 11:17:49.000000,45,0:36:51,guest,18,40,False
745952,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,21a2ab53-d3fb-4115-9e47-640e1a15a13f,Great thanks all set,guest,2018-01-10 04:35:53.000000,1,0:00:00,guest,1,20,False
494120,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,09c9b1f3-a527-47cc-acde-9354f6ac8a17,Just checked them. Everything is working,guest,2017-07-21 15:44:08.000000,496,"388 days, 6:23:32.655000",guest,267,40,False
206969,69490a2f-7bbb-486d-8442-787d365bc900,Hotel Murano,d9313e8f-3276-42d8-84b7-a2625b916754,And see about later when I arrive tomorrow,guest,2018-01-19 18:03:17.000000,14,"1 day, 1:51:24",guest,9,42,False
515381,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,23ce7264-ff25-48f7-ab84-725e79fccbbf,That is reassuring! Thank you,guest,2016-11-15 04:01:04.000000,27,"100 days, 21:11:48.573000",guest,4,29,False
564806,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,574e2a37-09f3-43f8-aa7a-9116c4974eb8,And the 5th st one is an option,guest,2017-05-03 13:48:28.000000,27,8:29:28.767000,guest,7,31,False
134097,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,0240c35a-acea-494f-ab3e-75fcd7c3f129,hello. I will need to cancel this reservation,guest,2017-09-21 18:06:45.000000,5,2:06:01.387000,guest,1,45,False
645125,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c512a870-56b3-47c7-bb6c-4dc6063f7087,Thank ya thank ya,guest,2017-05-30 18:11:26.000000,80,"18 days, 17:12:26.548000",guest,51,17,False
358128,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,37e0097c-0121-45f4-8bad-dc1c4f81e9e9,Thanks everything is ok very satisfied!,guest,2017-08-18 23:16:12.000000,3,17:00:19.725000,hotel,2,39,False
770016,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,a6bf36a3-5e90-429e-be96-eebf69fd180d,Not at this time.Thank you,guest,2017-04-17 03:58:08.000000,1,0:00:00,guest,1,26,False
187037,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,b45b25fc-1a83-4053-9422-2b178f307914,That would be great. Thx!!,guest,2016-09-27 15:24:00.000000,5,1:35:19,guest,3,26,False
777246,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,cf0d7474-ba15-486c-9986-20b3ccb935c5,Can I  Order food from the bar,guest,2018-01-20 03:15:35.000000,10,1:58:47.331000,guest,5,30,False
646238,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c6b56aff-d87e-42fc-9c4b-f8814229fd2c,Do you have this on file or do I have to resend,guest,2018-01-24 01:01:41.000000,7,19:03:29.332000,guest,2,47,False
588819,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,774c21c9-8eba-4021-bac1-763e9c7b595d,OK sounds great thank you,guest,2017-09-02 17:02:17.000000,37,"3 days, 20:54:32.264000",guest,18,25,False
155448,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,b0a742cf-be0b-4353-a6f7-b279efb8056e,301 is ready if you would like to switch rooms,guest,2016-08-27 21:16:31.000000,3628,"515 days, 6:39:04.552000",hotel,1794,46,False
214729,2972e343-cb2f-4818-afe0-06ab60838073,Hotel Vitale,7a76e127-d8e6-4821-a5e8-81fd50567d25,Hi there is there a place to park please,guest,2017-05-27 13:00:24.000000,2,5:19:38.518000,guest,1,40,False
114527,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",607c6096-550c-40c7-a2c0-336c4aa99769,I should be arriving around 12:30. I just landed.,guest,2017-04-05 17:57:47.000000,2,0:02:59.594000,guest,1,49,False
109558,1b810dbe-809a-4baa-827f-26e834e2d30e,Gild Hall - A Thompson Hotel,f18caac2-6d36-4460-a916-86d711526e77,Ok for now. Seeing time square,guest,2017-12-15 14:47:32.000000,8,"2 days, 0:42:17.470000",guest,7,30,False
147219,66816a87-70d0-4725-b769-292e78b0dd2c,Hotel Carlton San Francisco,7ea84eef-c14b-42d5-9556-fd80faa56801,Thank you for the info!,guest,2017-07-02 18:41:39.000000,7,4:41:26,guest,7,23,False
720747,14de0ece-1dfd-4d86-9499-c8eb6dfe4992,The Iron Horse Hotel,fdc32267-ec2e-4484-a5eb-c907c94bb804,All great!!! Thank you.,guest,2017-08-18 23:56:21.000000,1,0:00:00,guest,1,23,False
51850,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,ca498adb-f754-4124-9c66-d5d1ad57ae64,Thank you for the quick service.,guest,2017-08-26 13:31:30.000000,11,"1 day, 11:46:57",guest,3,32,False
733022,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,7e146fd7-aa06-416b-b1b3-03f42261bf50,Ready to check out.,guest,2017-11-03 15:05:52.000000,2,0:29:56.424000,guest,1,19,False
630184,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,b1402698-3586-4529-84cc-09d4289c4683,or the city center looks like a 2 br,guest,2017-07-22 02:07:54.000000,63,14:27:59.154000,guest,16,36,False
738512,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,f80e0da5-6ac1-437b-b5e0-6e8f06b82d04,Thanks very much!,guest,2017-06-21 17:54:02.000000,3,1:15:13,guest,3,17,False
352967,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,10fe9b2f-1880-4fea-94b8-b6d14f5c1b41,They have no record of this...,guest,2018-01-12 01:22:48.000000,26,"7 days, 12:12:40.026000",guest,25,30,False
520213,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,2a02f4da-a661-4746-8e89-8d4c568ace59,For parking one night.,guest,2017-11-24 20:58:56.000000,42,"134 days, 16:09:47.359000",hotel,33,22,False
646602,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c6f124ca-47db-44e3-b5d6-1800401664f9,(2/2) reimburse me.,guest,2017-11-30 20:50:38.000000,7,"9 days, 18:28:24.026000",hotel,3,19,False
270859,e54b2c24-ff08-433d-bf8b-d6b70349822a,Inn on the Beach,7fa5506b-e241-4b19-8f1b-4f4a3bdb3df2,We should be there around 11.30am,guest,2016-07-23 11:18:36.000000,7,"1 day, 6:25:36.596000",guest,1,33,False
295383,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,4f00c3a9-f938-4704-baae-69c168ed87cb,Yes please. Thank you,guest,2017-06-04 00:11:46.000000,2,11:02:42.476000,guest,1,21,False
837304,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,1bf0acf2-1e4e-44cf-bbe7-ead436901933,"Thank you,

Heath Warnock",guest,2016-09-26 19:02:03.000000,3,0:02:52.192000,hotel,3,25,False
32810,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,104d8639-f819-4c2f-8135-6e02ec69f08a,Nevermind. Found it.,guest,2016-12-28 19:59:31.000000,8,1:16:17.694000,hotel,7,20,False
133065,c1b2493c-63ae-49e0-9b03-87f187750a55,Holiday Isle Oceanfront Resort,5831ed00-c96a-434b-9ad9-409a1df4b0ba,We will probably arrive 1:00 - 2:00. Thank you,guest,2017-12-28 14:30:08.000000,6,2:26:41,guest,2,46,False
813412,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,8a4e8b21-fd3d-4284-b610-2bbc5869172e,Everything is great.  Thank you!,guest,2017-03-10 15:28:08.000000,2,0:06:58.968000,guest,1,32,False
264470,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,6f129c17-0a28-4f58-a97e-457b19d39c82,I am sorry but I need to cancel this reservation,guest,2017-07-17 16:44:54.000000,16,"322 days, 2:26:32.647000",guest,3,48,False
770121,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,a731fcf5-553f-476c-acf3-c7ced6cde01d,Everything is fine.,guest,2017-10-08 22:53:08.000000,2,0:16:58.060000,guest,1,19,False
874603,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,1f9c9240-f66f-4f1e-b5da-68174663ff30,That would be great. Thank you.,guest,2017-06-15 16:59:22.000000,4,0:04:54.156000,guest,3,31,False
765116,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,8e3943c3-8691-4040-9790-2735b9b1517a,"That would be wonderful, thank you!",guest,2016-07-29 22:40:36.000000,4,0:04:24.807000,guest,3,35,False
871776,f766cb87-9ca4-4045-bb8e-d0ca4057e13f,Waterfront Hotel,8c35a7a5-3c7f-4781-aef7-5ad3abdddae3,Looking forward to it too! Thank you!,guest,2017-09-14 15:05:21.000000,2,0:11:22.578000,guest,1,37,False
78292,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,06e404a1-c0da-432f-969d-9c3220841e3d,Please do not text this number anymore,guest,2017-07-02 14:39:58.000000,6,20:46:08.076000,hotel,6,38,False
209,fef04590-d57b-4617-a60b-2097c0077489,Acadia Inn,2317b354-1b73-45fb-9268-3c8a8f89a81d,Room 426 needs 2 shampoo and 4 body soaps please,guest,2016-08-26 12:16:03.000000,6,17:34:53,guest,1,48,False
702546,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,5410d116-f083-462f-9a25-67bce61ac366,This is Brittany,guest,2016-11-02 15:04:19.000000,1554,"661 days, 3:21:31.719000",hotel,494,16,False
795641,748467df-f7a2-48dc-9dcb-ae0e81215306,Thompson Chicago,9e69dd4e-294b-4cb9-9566-642ee9117b62,"It is correct, you can try [EMAIL]",guest,2017-11-29 03:23:48.000000,8,"2 days, 7:18:23.464000",guest,5,34,False
767886,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,9a5bca5e-36cd-4921-b16b-5711846c7a4d,Lovely! Thank you!!,guest,2017-08-24 22:37:19.000000,2,0:00:17.347000,guest,1,19,False
263844,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,5bbceeb5-65d8-4bc1-836d-cb4146ea2e4e,"All is well.

Jimmy is great with shuttle ser",guest,2017-06-28 18:02:27.000000,49,"335 days, 0:13:52.275000",guest,5,45,False
597185,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,82448361-869d-45e5-ac6c-d4a15654274f,Thank you - your service has been great so far,guest,2017-06-20 19:01:25.000000,15,"1 day, 20:22:24.117000",guest,8,46,False
762319,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,8001c8c8-69c3-4198-9abf-0f7097fc74f2,So far so good. Thank you!,guest,2017-11-17 00:56:20.000000,2,0:02:09.467000,guest,1,26,False
186752,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,b1b3c892-3128-436c-b6ac-58c79e53e4eb,We can make it tonight and tomorrow,guest,2017-11-17 00:13:49.000000,7,0:53:43,guest,2,35,False
863093,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,f19fd7ce-4449-4004-8a1c-3efdc3a7f3ef,Maintenance has given me a fan,guest,2017-08-02 00:35:17.000000,30,"3 days, 22:51:55.532000",hotel,28,30,False
45852,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,923433bb-22e1-4717-815f-51acf129c1d2,Room 322 needs a cleaning today. Thanks!,guest,2017-06-02 17:21:59.000000,4,14:25:37.729000,guest,3,40,False
816972,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,ab826e49-05a8-40a8-8f51-53aa9b42d1e8,I would like to cancel my ice delivery please.,guest,2017-02-14 00:46:51.000000,3,8:13:31,guest,3,46,False
730560,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,475de08e-6e5b-4f4f-be08-9c26914c0a5b,They charged me last night for my one night stay.,guest,2017-09-02 14:22:35.000000,8,2:14:39.122000,guest,4,49,False
382930,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,e76450d4-bd6b-4e36-b227-df3cb92cff36,thanks very much,guest,2017-08-22 00:59:37.000000,4,0:11:40.840000,hotel,4,16,False
137163,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,4c2aba0b-d1cd-4151-8fd6-da47436eb11a,No everything is great thank you,guest,2016-11-09 00:59:12.000000,3,0:03:12,guest,1,32,False
613418,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,998019fe-9814-4b03-a234-feeefff01129,Our license plate is DLB8879,guest,2017-10-07 22:55:36.000000,24,"2 days, 0:06:42.204000",guest,7,28,False
393092,dea01f08-ae01-4667-b510-20a2c916eb6d,SoBro Guest House,30616d64-619e-4c71-bb25-a0271e2e88b9,I forgot to put the parking pass in my car!!!,guest,2017-05-20 23:29:11.000000,19,"24 days, 23:13:04",hotel,4,45,False
798702,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,07193bc2-b1b0-42d6-9e15-4b98a3649384,Going great! Thank you,guest,2017-03-18 14:23:06.000000,10,"2 days, 17:02:02",guest,7,22,False
453553,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,55ff8a42-b601-4f2d-aac7-45f3f506e2f8,Thank you so much!,guest,2017-03-06 00:45:04.000000,24,"3 days, 7:50:00",guest,21,18,False
306866,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,be19a820-0240-4f0e-b729-e7a2570763ce,Thank you so much!,guest,2016-09-02 20:14:49.000000,20,"2 days, 3:07:03.429000",guest,9,18,False
785836,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,fd5ab5ce-ecd6-4348-99c8-a02093b7c3b2,Sorry....this is Paige Cox in 2105,guest,2017-12-31 22:16:32.000000,8,"148 days, 4:00:45",guest,6,34,False
107629,1b810dbe-809a-4baa-827f-26e834e2d30e,Gild Hall - A Thompson Hotel,9fcb27f9-ae95-4bde-90cf-bb27f387b7a8,"[EMAIL]

Thankyou

Ross

>",guest,2017-11-13 12:39:26.000000,6,"21 days, 2:56:07",guest,3,26,False
403626,dea01f08-ae01-4667-b510-20a2c916eb6d,SoBro Guest House,dee86b62-2cf0-4509-9301-1e37bdd080c8,Okay. Thank you!,guest,2017-07-03 19:27:35.000000,15,"3 days, 16:00:53.696000",guest,12,16,False
752239,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,453b3787-421e-40b4-ad4a-c2a72d1b7467,Ticket number 112381,guest,2016-09-06 10:40:48.000000,3,0:16:40,guest,1,20,False
484340,a55b40f8-c915-4d59-a6c0-3b4d8cdf43dc,The Cliffside Resort,a4358d9e-e951-4a32-8159-d514ad550ded,Thank you so much!,guest,2016-07-07 14:25:43.000000,5,15:41:26,guest,5,18,False
860243,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,d755db1e-9d81-4f8e-95c3-7b3eeaf0b41d,Thank you! We will definitely be out at 11.,guest,2017-01-29 01:10:09.000000,4,"8 days, 0:17:47.479000",hotel,4,43,False
101252,ccdb0852-12f8-43c7-9d6d-518c00ce4600,Francis Marion Hotel,c06b20f9-50b7-4bc4-a114-5310a21916e1,"Hi, 2:15 pm sir or madam",guest,2017-09-16 12:57:37.000000,23,"1 day, 23:18:08.301000",hotel,12,24,False
34647,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,23b14850-4595-4383-86c7-89d7fce06045,What is the username and password for the wifi,guest,2016-07-15 16:06:59.000000,13,"1 day, 21:57:08.848000",guest,1,46,False
386763,8692dbad-015b-4de2-b3a7-031d1f0c0ee2,Smyth a Thompson Hotel,0aadcb55-6e48-43ec-8af1-8807051784ce,Hello I will be arriving between 8-8:30 pm.,guest,2017-11-14 19:05:02.000000,2,0:13:05.532000,guest,1,43,False
316066,8a774467-ce01-4e1d-b54e-3465164342d8,Pacific Edge Hotel on Laguna Beach,3d1a6a0b-e8fe-48ce-b1d2-b7555cf14e3b,Do we need beach towels,guest,2017-06-12 18:56:34.000000,4,22:08:24,guest,1,23,False
343158,8b9ea7e8-253d-4790-b820-5c2c95b8ed7f,Radisson Blu Chicago,acf45032-fcfe-4736-a14f-1611b48bf28c,Can we get some more towels,guest,2017-07-16 12:50:08.000000,6,0:05:14,guest,1,27,False
153401,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,a3a323d1-4823-46e1-8873-89585f83b346,Ok we'll go in a bit,guest,2017-06-14 02:04:59.000000,81,"137 days, 5:24:00.142000",hotel,6,20,False
34908,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,2684e1c3-87ac-41ff-900e-a0be34ef3903,i was wondering if my room is  ready,guest,2016-05-20 16:21:50.000000,3,0:09:23.535000,guest,1,36,False
325656,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,71cc2fa8-5b7a-4a55-8954-d114789f542a,Excellent!!! Thanks,guest,2017-11-27 15:55:20.000000,6,20:26:53,guest,6,19,False
518448,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,27d64a68-3e01-4ef0-8c4f-25bc0c30e34d,It's no problem. It worked and we're in. Thanks.,guest,2017-09-09 00:27:16.000000,25,"2 days, 18:34:55.548000",guest,22,48,False
622217,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,a62b62c3-dc9a-4e1c-8fae-ca8996df2b2a,Your Team is the best 🤛🏼,guest,2017-12-08 22:39:39.000000,24,"170 days, 13:31:18.503000",hotel,20,24,False
727727,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,0499c582-ca99-47ac-afbb-6585d8f679e0,Thank you again.,guest,2017-08-11 21:20:56.000000,11,"2 days, 1:15:36.081000",guest,10,16,False
